,text,translation,sentiment,label
1351,Aye I can't afford another goodbyes,"Sí, no puedo permitirme otra despedida.",0.0660344603319143,esfj
1352,"Aye this little girl looking for more KHHRNB fellas. I might be not famous but as i just starting new, i really nee…","Me gustaria conocer a alguien que se dedique al KHHRNB. I might be not famous but as i just starting new, i really nee...",0.0075190830403439,esfj
1353,Aye everyone! If you're using an aespa or nct dream faceclaim then you're the one we're looking for. Available spot…,A la orden. Si estás usando un aespa o nct dream faceclaim entonces eres el que estamos buscando. Lugar disponible...,0.000761003039578,esfj
1354,"aye does anyone knows me? if so, let's be friends","aye ¿alguien me conoce? si es así, seamos amigos",0.0055378592838447,esfj
1355,aye • @jyhonnysuh still looking for a hint? look at the likes~,aye - @jyhonnysuh ¿todavía buscando una pista? mira los likes~,0.206473691912474,esfj
1356,aye ,sí,0.3969751019913017,esfj
1357, This is Loona's Jo leader! Hope it's not too late to search for friends hehe~ just leave a trace or paint the…, ¡Este es el líder Jo de Loona! Espero que no sea demasiado tarde para buscar amigos jeje~ sólo dejar un rastro o pintar el...,0.0001808483348113,esfj
1358,Aye • LIGHTSUM's Juhyeon or LIGHTSUM's Nayoung? Help me choose one 🥺,Aye - ¿Juhyeon de LIGHTSUM o Nayoung de LIGHTSUM? Ayúdame a elegir uno 🥺,0.2624988030354673,esfj
1359,"Aye would it be bad ask for cuddles? I'm a male, over 30. If you don't mind cuddling and talking about silly things…","¿Sería malo pedir mimos? Soy hombre, mayor de 30 años. Si no te importa mimos y hablar de cosas tontas ...",9.041909934136363e-08,esfj
1360," Hello tweet dwellers. Without revealing my identity, I’m looking for an active English speaker to fulfill my…"," Hola tuiteros. Sin revelar mi identidad, estoy buscando un hablante activo de Inglés para cumplir con mi...",0.0047587736368822,esfj
1361,is there any SM squad who still have a spot for Seulgi? thank's before! aye,¿hay alguna escuadra SM que todavía tiene un lugar para Seulgi? gracias antes! aye,0.1407072129222195,esfj
1362,"Aye In attempt to gain a companion on my DM, a light talk before sleeping. Anyone up? This has been, Kim Jongin. [ENG]","Aye En el intento de ganar un compañero en mi DM, una charla ligera antes de dormir. ¿Alguien despierto? Esto ha sido, Kim Jongin. [ENG]",2.3069888096210703e-05,esfj
1363,"Aye In the mood to share some warmth and affection but this guy doesn’t have anyone to be his companion. So, does a…","Aye De humor para compartir un poco de calor y afecto, pero este tipo no tiene a nadie para ser su compañero. Así que...",1.423756859187119e-07,esfj
1364,Aye my timeline is a bit empty so I want to liven it up. Here's a catch; you can join me here! ♡ Leave a trace for…,"Sí, mi línea de tiempo está un poco vacía, así que quiero animarla. Aquí hay una trampa; ¡puedes unirte a mí aquí! ♡ Deja un rastro para...",0.0011151644349965,esfj
1365," I'm feeling chatty and longing for someone to talk with. If you are up for a random talk, please leave your t…"," Me siento charlatana y con ganas de hablar con alguien. Si usted está listo para una charla al azar, por favor deje su t...",2.9119777743819617e-08,esfj
1366, I know that it's late already but I am trying my luck on here to find new mutuals. I offer a long-term friend…, Sé que ya es tarde pero estoy probando suerte aquí para encontrar nuevas mutuas. Ofrezco un amigo a largo plazo...,3.25523557740848e-05,esfj
1367,Aye drop a pov along with your pictures!,¡Aye dejar un pov junto con sus fotos!,0.0586875751693997,esfj
1368,Aye did anyone know where @hanisuckles is?,¿Alguien sabe dónde está @hanisuckles?,0.0145342591889852,esfj
1369,aye what does nnn mean in bios? tia!,¡aye ¿qué significa nnn en bios? tia!,0.1874648250453179,esfj
1370,Aye @soseo0404 ,Aye @soseo0404,0.4978922592055748,esfj
1371, the sun is still shining in milan and i have lots of energy left to socialize. everyone please be my guest. d…, el sol sigue brillando en milán y me queda mucha energía para socializar. todos por favor sean mis invitados. d...,0.0496280890447533,esfj
1372,Aye why does my heart go on beating? Why do these eyes of mine cry?,¿Por qué sigue latiendo mi corazón? ¿Por qué lloran estos ojos míos?,0.0016846338115141,esfj
1373,"Aye • Is anyone up for a late night talk? We can have a light conversation or a deep one, you choose. Leave a like…","¿Alguien se apunta a una charla nocturna? Podemos tener una conversación ligera o profunda, tú eliges. Deja un like...",0.002565850003545,esfj
1374," Good evening, people! I’m here to expand my social circle once again and I would love to have more new friend…"," ¡Buenas noches, gente! Estoy aquí para ampliar mi círculo social una vez más y me encantaría tener más nuevo amigo...",0.0054033801007452,esfj
1375, English Only. A 1994-born man from the Korean Hiphop and R&amp;B scene is on the lookout for more companions. Tel…, Sólo en inglés. Nacido en 1994 en la escena Hiphop y R&amp;B coreana busca más compañeros. Tel...,0.553764503170102,esfj
1376,Aye @meangyu_k ❤️https://t.co/zYo1TIOkuq,Aye @meangyu_k ❤️https://t.co/zYo1TIOkuq,0.4978922592055748,esfj
1377,"Aye / Since it's pretty boring tonight, I'm looking for some people to talk in DM with. To start the conversation,…","Aye / Como esta noche esta bastante aburrida, estoy buscando gente con quien hablar por DM. Para iniciar la conversación,...",0.0014941430787559,esfj
1378,"Aye 

How to stop having feelings for someone's girlfriend ? I want to move on but I cannot. Shes the only one I se…","Sí

¿Cómo dejar de sentir algo por la novia de alguien? Quiero seguir adelante pero no puedo. Es la única persona que...",1.178187424966205e-06,esfj
1379,Aye I think I need more interactions since I'm just back from a long hiatus but I really don't know what to talk it'll ended up awkward🥲,"Aye creo que necesito más interacciones ya que estoy de vuelta de un largo paréntesis, pero realmente no sé qué hablar va a terminar awkward🥲",7.20665869989912e-07,esfj
1380," looking for some acquaintances who are willing to talk in DM. I am up for any kind of talks, just redden the…"," busco algunos conocidos que esten dispuestos a hablar en DM. Estoy dispuesto a cualquier tipo de conversaciones, sólo enro...",0.0911328506976716,esfj
1381,"Why i keep thinking about her? But too scared to send her a message. I'm not ready for in love, even tho i kno I'm in love now / aye","¿Por qué sigo pensando en ella? Pero demasiado asustado para enviarle un mensaje. No estoy listo para el amor, aunque yo kno estoy enamorado ahora / aye",2.01307116751192e-06,esfj
1382,"Aye hwang hyunjin-ssi, may i stuffs your mouth with tissues and affections? - 🐰","Aye hwang hyunjin-ssi, ¿puedo llenarte la boca de pañuelos y afectos? - 🐰",0.3171983059753148,esfj
1383," hope it's not too late to make friends, here I am one of The Boyz members who is starting a new page and curr…"," espero que no sea muy tarde para hacer amigos, aqui estoy uno de los miembros de The Boyz que esta empezando una nueva pagina y curr...",1.39226859318318e-05,esfj
1384,"Aye jaehyun, i have crush on you","Aye Jaehyun, estoy enamorada de ti.",0.2070084568655857,esfj
1385,aye sometime what your friends said always come true 🥲,aye alguna vez lo que dicen tus amigos siempre se hace realidad 🥲,0.0001135719223423,esfj
1386,aye this is the youngest one of ive speaking — i hope it’s not too late to find some strictly english friends here!…,aye este es el más joven de ive hablando - espero que no sea demasiado tarde para encontrar algunos amigos estrictamente Inglés aquí! ...,5.823783106258615e-05,esfj
1387,"Aye I need more of new friends, can you be one? -Moon","Sí, necesito más amigos nuevos, ¿puedes ser uno? -Moon",0.0936127246205138,esfj
1388,"Aye god bless you too @leeseohyuk 🥺 i want talk with you more but kinda sleepy, can we talk again tomorrow? 빠이빠이 오빠…","Aye dios te bendiga también @leeseohyuk 🥺 quiero hablar contigo más pero un poco de sueño, ¿podemos hablar de nuevo mañana? 빠이빠이 오빠...",0.0031703826835699,esfj
1389,"Aye @hoibomin sleep well and have a dream of me, love 💕","Aye @hoibomin que duermas bien y sueñes conmigo, amor 💕",0.2951468184484951,esfj
1390,Aye  ,Sí,0.3969751019913017,esfj
1391,  Good evening it’s Jiheon from fromis_9! 🍯 I just came back from my short-break and here i am trying to seek…,  ¡Buenas noches soy Jiheon de fromis_9! 🍯 Acabo de regresar de mis vacaciones cortas y aquí estoy tratando de buscar...,0.0114550928086299,esfj
1392,Aye anyone up for a deep yet meaningful conversation? This is a Female who's born in 1989. Let's have a chitchat!,¿Alguien quiere una conversación profunda y significativa? Se trata de una mujer nacida en 1989. ¡Tengamos una charla!,0.0005910890774322,esfj
1393," Here I am trying to expand my social circle once again, the urge to interact with more people is huge, let’s…"," Aquí estoy intentando ampliar mi círculo social una vez más, las ganas de relacionarme con más gente son enormes, vamos...",0.0027733887809284,esfj
1394,Aye hello this is Chu with Churos!🤤🤤🤤,"Hola, soy Chu con Churos 🤤🤤🤤🤤.",0.017989494193535,esfj
1395," Creating a peace on my sanctuary was never done before so I need a companion to be talk with, I hope you will…"," La creación de una paz en mi santuario nunca se hizo antes, así que necesito un compañero para ser hablar con, espero que...",3.6062725286751475e-08,esfj
1396,Aye anyone up for some light interactions via DM? I'm bored. Drop a topic/question below and I'll come to you in a…,¿Alguien quiere interactuar por DM? Estoy aburrido. Dejar caer un tema / pregunta a continuación y voy a venir a usted en un...,0.0007013757946579,esfj
1397,Quick Q. Which one of TVXQ / JYJ member you'd like to see on your timeline? Will be much appreciated if you help ch…,P. ¿Cuál de los miembros de TVXQ / JYJ te gustaría ver en tu línea de tiempo? Te agradeceré mucho que me ayudes...,6.789807387700498e-06,esfj
1398,"Aye  ✧  It’s never too early or too late to start looking for companions? This is ITZY's youngest member, who has j…","Aye ✧ Nunca es demasiado pronto ni demasiado tarde para empezar a buscar compañeros? Este es el miembro más joven de ITZY, que ha j...",1.4388160032376804e-07,esfj
1399, An important message to all group leaders out there! Let’s join us. A retweet would be appreciated. 💫…, Un mensaje importante para todos los líderes de grupo. Unámonos. Un retweet sería apreciado. 💫...,0.0885381842156566,esfj
1400,Aye is it too late for me to look for some friends and people to talk with? Been searching for my members and I hop…,Aye ¿es demasiado tarde para mí para buscar algunos amigos y gente con quien hablar? He estado buscando a mis miembros y espero...,0.0007461737572075,esfj
1401,Aye   ,Sí,0.3969751019913017,esfj
1402,    Sending my warmest regards to all timeline dwellers! I'm looking for potential ENG speaker best friends…,    ¡Enviando mis más cordiales saludos a todos los habitantes de la línea de tiempo! Estoy buscando potenciales mejores amigos altavoces ENG...,0.0209305587374067,esfj
1403,I'm in the mood to try 72h with someone. is there anyone willing to spend 3 days with me? aye,Tengo ganas de probar 72h con alguien. ¿hay alguien dispuesto a pasar 3 días conmigo? aye,0.0075917196017217,esfj
1404,Aye    ,Sí,0.3969751019913017,esfj
1405,"   Good Eve, fellas. I am seeking for new pals to fill my timeline with new faces and I am in a mission fin…","   Buenas vísperas, compañeros. Estoy buscando nuevos amigos para llenar mi línea de tiempo con nuevas caras y estoy en una misión fin...",0.0027422491868392,esfj
1406,Aye this has been a bored Christian Yu’s face claim here. Would you talk to me on DM? Drop a simple topic below and…,Aye este ha sido un reclamo aburrido de la cara de Christian Yu aquí. ¿Quieres hablar conmigo en DM? Caída de un tema simple a continuación y...,4.697342543225256e-06,esfj
1407,Aye happy to see you happy! Even now we look like strangers 🙂 I wish nothing but your happiness ✨,¡Aye feliz de verte feliz! Incluso ahora parecemos extraños 🙂 No deseo otra cosa que tu felicidad ✨,0.0005160730105397,esfj
1408,"aye this person needs a friendship immediately, who wants to be a volunteer??🙌","aye esta persona necesita una amistad de inmediato, ¿quien quiere ser voluntario?🙌",0.0057950402143852,esfj
1409,"Aye good night @leeseohyuk you are a good person, continue to be a good person forever. ❤️ Remember this one!","Aye buenas noches @leeseohyuk eres una buena persona, continua siendolo por siempre. ❤️ ¡Recuerda esto!",0.1701893622677701,esfj
1410,"Aye @heesehung it's sunday night, please go with your crush to the night market, or ask JJ hyung","Aye @heesehung es domingo por la noche, por favor ve con tu amor al mercado nocturno, o pregúntale a JJ hyung.",0.0004597768657608,esfj
1411,Aye I just wanna say.. SUMMER KING IS BACK!!!!!!!!!,Aye sólo quiero decir .. ¡¡¡¡¡¡¡¡¡REY DE VERANO ES BACK!!!!!!!!!,0.3680419007820882,esfj
1412,"aye does anyone wanna be friends? i just made a new account and i need new friends. (eng only, ocrp)","aye ¿alguien quiere ser amigos? acabo de hacer una nueva cuenta y necesito nuevos amigos. (solo eng, ocrp)",3.783945830308495e-05,esfj
1413,"aye i’m back after a long break, and starting over again. i would like to make new friends, and form meaningful con…","Me gustaría hacer nuevos amigos, y formar una comunidad significativa...",0.0988572973978429,esfj
1414, Isn’t the quietness speaks too loud tonight? Let me save you from the emptiness in exchange for a friendship.…, ¿No habla demasiado alto el silencio esta noche? Déjame salvarte del vacío a cambio de una amistad....,0.0002842349200703,esfj
1415,"Aye the wait is over, we'll be coming back real soon! Be ready for another summer bop from WINNER🏖️","La espera ha terminado, ¡volveremos muy pronto! Prepárate para otra canción veraniega de WINNER🏖️",0.1783269574592928,esfj
1416, Just started a new life and currently have zero friends. So i decided to try finding new people to fill my em…, Acabo de empezar una nueva vida y actualmente tengo cero amigos. Así que decidí tratar de encontrar nuevas personas para llenar mi em...,1.7063464594465712e-06,esfj
1417,you like always and i’m sorry i couldn’t say this directly to you since i can’t access my accounts now.. i promise…,a ti como siempre y siento no haberte podido decir esto directamente ya que ahora no puedo acceder a mis cuentas.. te lo prometo...,9.095247500435775e-06,esfj
1418,"@MXLMNHK i hope it’s not too late to send this, but happy international father’s day, papo! 🤍 it’s been a while sin…","@MXLMNHK espero que no sea demasiado tarde para enviar esto, pero ¡feliz día internacional del padre, papo! 🤍 ha sido un tiempo sin...",1.2454579582945418e-05,esfj
1419,📣 내일은 월요일이에요 aye,📣 Mañana es lunes aye,0.4479488155720922,esfj
1420,Aye  𓆩♡𓆪  Nyang ! 😼 Tis' kitty is putting her paw out after a (very) long nap and is searching for her long lost fa…,¡Aye 𓆩♡𓆪 Nyang ! 😼 El gatito de Tis está sacando la patita después de una (muy) larga siesta y está buscando a su fa...,0.1269195563677181,esfj
1421,Aye I’m in the mood to try spending my days with someone. Is there anyone who's willing to share each other's affec…,Aye estoy de humor para tratar de pasar mis días con alguien. ¿Hay alguien que esté dispuesto a compartir afec...,0.000342568281493,esfj
1422,Aye anyone mood for dm-an? Drop your current fav song and a reason why to start the convo 🫶🏻,¿Alguien tiene ganas de dm-an? Deje su canción favorita actual y una razón para iniciar la conversación 🫶🏻,0.0090575433910206,esfj
1423,Aye i miss you.,"Sí, te echo de menos.",0.0954677978008067,esfj
1424,Aye Which The Boyz member you’d like to see the most? Or is that any The Boyz squad who have any vacant spot? I cou…,¿Cuál es el miembro de The Boyz que más te gustaría ver? ¿O algún miembro de The Boyz que tenga alguna vacante? Puedo...,0.0168659369543803,esfj
1425,"aye @eeunwoo_c 
https://t.co/EiSZ0gna0G","aye @eeunwoo_c
https://t.co/EiSZ0gna0G",0.4978922592055748,esfj
1426,Aye - Good evening! I just back from long hibernation. I'm a OCRP of her that looking for mutuals to be friend and…,Buenas noches. Acabo de regresar de una larga hibernación. Soy un OCRP de ella que busca mutuos para ser amigo y...,0.0198109669068117,esfj
1427,"Aye i’m starting a new as Yuna the Lee. For you guys that might don’t know about me, i’m a tough maknae from Brave…","Aye estoy empezando una nueva como Yuna la Lee. Para ustedes que no saben acerca de mí, soy un maknae duro de Brave...",1.1488348152824102e-06,esfj
