,text,label,translation
1469,do any of you have good enemies to lovers book recs and when i say enemies to lovers i mean “you were supposed to k…,estj,"me gustaria saber si hay alguna persona que me pueda recomendar un buen libro de enemies to lovers y cuando digo enemies to lovers me refiero a ""you..."
1470,"i’m funny, people like that",estj,"soy gracioso, a la gente le gusta eso"
1471,yes actually,estj,En realidad sí.
1472,@autumngoldrush i know dw &lt;3 it was just sad because they’re always together yk?,estj,@autumngoldrush sé dw &lt;3 era sólo triste porque siempre están juntos yk?
1473,“i wonder if he’s talking about-“ YOU! HES TALKING ABOUT YOU,estj,"""Me pregunto si está hablando de..."" ¡TÚ! ESTÁ HABLANDO DE TI"
1474,watching jude be so clueless about cardan’s love for her for 3 books was actually the most frustrating thing ever,estj,ver a jude ser tan despistada sobre el amor de cardan por ella durante 3 libros fue realmente lo mas frustrante de la historia.
1475,i just found out my signature sign is scorpio and it all makes so much more sense now,estj,acabo de descubrir que mi signo distintivo es escorpio y ahora todo tiene mucho mas sentido
1476,@idkigread alright,estj,@idkigread bien
1477,@idkigread don’t be shy drop the playlist,estj,@idkigread don't be shy drop the playlist
1478,i literally mourned bts going on hiatus wdym they’re not,estj,literalmente lloré bts ir en hiatus wdym no son
1479,“he went from E to I! he’s an introvert now just like me!” NO!,estj,"""¡pasó de E a I! ¡ahora es introvertido como yo!"" ¡NO!"
1480,me arguing with uneducated kpop stan’s about mbti on the internet,estj,yo discutiendo con kpop stan's incultos sobre mbti en internet
1481,@killforyoons i just finished soc and omfggg,estj,@killforyoons acabo de terminar soc y omfggg
1482,they’re my BABIES,estj,son mis BEBÉS
1483,kanej make me cry,estj,kanej me hace llorar
1484,@idkigread mhm mhm,estj,@idkigread mhm mhm
1485,literally about to spend mine entire summer just watching all of this,estj,literalmente a punto de pasar mi verano entero sólo viendo todo esto
1486,did not age well AT ALL,estj,no envejeció bien en absoluto
1487,https://t.co/IeJr41tHjB,estj,https://t.co/IeJr41tHjB
1488,"@izu3ns sorta. i think they’re going off to do their own thing, like hobi is gonna release an album and jin is gonn…",estj,"@izu3ns un poco. creo que se van a ir a hacer sus cosas, como hobi va a sacar un disco y jin va a..."
1489,"i love them so much and i’ll always be with them, i’ll just miss them being together",estj,"los quiero mucho y siempre estare con ellos, solo extrañare que esten juntos"
1490,omfg bts are gonna go do solo work for a little awhile i think i might cry,estj,omfg bts van a ir a hacer el trabajo en solitario por un poco de tiempo creo que voy a llorar
1491,“my pussy tastes like pepsi cola” ok time to turn it off,estj,"""mi coño sabe a pepsi cola"" ok hora de apagarlo"
1492,"i love the sound of lana’s music, but i cannot listen to some of her songs because i can not take the lyrics seriously",estj,"me encanta el sonido de la musica de lana, pero no puedo escuchar algunas de sus canciones porque no puedo tomarme las letras en serio"
1493,why are you guys so obsessed with some of these nepotism babies,estj,¿por qué están tan obsesionados con algunos de estos bebés nepotismo
1494,@FLAWPjoon people who think it’s cool and girlboss i guess 😍,estj,@FLAWPjoon gente que piensa que es cool y girlboss supongo 😍
1495,@wrnersacrux idk but clearly they think it makes them cool,estj,@wrnersacrux idk pero claramente piensan que los hace cool
1496,“i love lying about things for no reason” 😐😐😐,estj,"""me encanta mentir sin motivo"" 😐😐😐😐"
1497,@alesyareads tyy,estj,@alesyareads tyy
1498,"okay time to read verity, i hope it’s as good as you guys say it is 😐",estj,"ok hora de leer verity, espero que sea tan bueno como decís 😐"
1499,@1Bethany1 never,estj,@1Bethany1 nunca
1500,@1Bethany1 fuck you! i said what i said they’re not cute,estj,"@1Bethany1 ¡Jódete! Dije lo que dije, no son lindos."
1501,@cartierwhore gladly 😍,estj,@cartierwhore con gusto 😍
1502,i refuse to read penelope douglas books,estj,me niego a leer libros de penelope douglas
1503,in fact none of the men on that show are attractive. the only man that is attractive is 001 and i will die on this hill,estj,de hecho ninguno de los hombres de ese programa son atractivos. el único hombre que es atractivo es 001 y moriré en esta colina
1504,steve harrington and eddie munson are not attractive. 😐,estj,steve harrington y eddie munson no son atractivos. 😐
1505,@zoefiorucci you better 😵,estj,@zoefiorucci más te vale 😵.
1506,@zoefiorucci cait 😐😐😐,estj,@zoefiorucci cait 😐😐😐
1507,@zoefiorucci look who it is,estj,@zoefiorucci mira quién es
1508,@cartierwhore your tweets lack common sense,estj,@cartierwhore tus tweets carecen de sentido común
1509,what should i read after finishing (finally) soc:,estj,qué debo leer después de terminar (por fin) soc:
1510,alice with run bts in the background &gt;&gt;&gt;,estj,alice con run bts de fondo &gt;&gt;&gt;
1511,the resident evil scene 💀💀,estj,la escena de resident evil 💀💀
1512,i love grabbing my boobs when i’m nervous they’re like my own little personal stress balls,estj,me encanta agarrarme las tetas cuando estoy nerviosa son como mis pequeñas bolas de estrés personales
1513,@cartierwhore … add me,estj,@cartierwhore ... agregame
1514,@cartierwhore is this a joke,estj,@cartierwhore es una broma
1515,@serialsora they’re so close bud yes on tae &gt;&gt;&gt;,estj,@serialsora están tan cerca bud sí en tae &gt;&gt;&gt;
1516,@cartierwhore some locals on twitter,estj,@cartierwhore algunos locales en twitter
1517,god he’s just so effortlessly attractive,estj,"Dios, es tan atractivo sin esfuerzo."
1518,i thought we all collectively agreed flirting is cheating??,estj,¿Pensé que todos estábamos de acuerdo en que flirtear es engañar?
1519,"@ceaselesswatchr more than silenced, banned from the internet",estj,"@ceaselesswatchr más que silenciado, vetado de internet"
1520,i hate some of you whispers bitches!!!! SHUT UP!!!,estj,¡¡¡¡odio a algunos de ustedes susurros perras!!!! ¡¡¡CALLATE!!!
1521,@njflwr @BTS_twt let’s gooooo,estj,@njflwr @BTS_twt let's gooooo
1522,why is it so embarrassing when i post a tiktok on my story and part of it doesn’t send,estj,¿por qué es tan vergonzoso cuando publico un tiktok en mi historia y parte de ella no envía
1523,"it’s different if they’re like yk in an actual relationship, but if they’re just besties and you’re shipping them that’s weird",estj,"es diferente si son como yk en una relación real, pero si son sólo mejores amigos y que está enviando que es raro"
1524,shipping real people will never not be weird to me,estj,el envío de personas reales nunca dejará de ser raro para mí
1525,https://t.co/mCjbJGFAEj,estj,https://t.co/mCjbJGFAEj
1526,that’s his SIGNATURE POSE!!,estj,¡¡ESA ES SU POSE DE FIRMA!!
1527,i love how we just see a blurry picture with someone doing a peace sign and duck lips and automatically know it’s jungkook,estj,me encanta como vemos una foto borrosa con alguien haciendo el signo de la paz y los labios de pato y automáticamente sabemos que es jungkook.
1528,what’s new,estj,Novedades
1529,it girls,estj,it girls
1530,they’re just like me,estj,son como yo
1531,Te-dom baddies,estj,Los malos de Te-dom
1532,orbits have such a bad rep but i actually kinda love them they’re so funny,estj,las orbitas tienen tan mala fama pero en realidad me encantan son tan divertidas
1533,@carascornelia @serenitylvc @iheartreadss @ikersifilm no you babe,estj,@carascornelia @serenitylvc @iheartreadss @ikersifilm no you babe
1534,@serenitylvc @carascornelia @iheartreadss @ikersifilm cara,estj,@serenitylvc @carascornelia @iheartreadss @ikersifilm cara
1535,@she__reads ikr,estj,@she__reads ikr
1536,@serenitylvc she is the best,estj,@serenitylvc ella es la mejor
1537,and she’s so right for it!,estj,¡y tiene tanta razón!
1538,"“i need my men to bow down to me in a relationship.” - my aunt, 2022",estj,"""necesito que mis hombres se inclinen ante mí en una relación"". - mi tía, 2022"
1539,@flwrlov i can help if you need anything!!,estj,@flwrlov ¡¡puedo ayudarte si necesitas algo!!
1540,lost me at get up,estj,me perdí al levantarme
1541,the personality database is literally my new obsession,estj,la base de datos de personalidad es literalmente mi nueva obsesión
1542,"it’s not that bad, i just hate the dress :/. at least it matches the crown https://t.co/L2CJ9fVbsk",estj,"no esta tan mal, solo odio el vestido :/. al menos hace juego con la corona https://t.co/L2CJ9fVbsk"
1543,e-girlfriends,estj,e-novias
1544,what’s… what’s with the lyric video??,estj,¿qué... qué pasa con el lyric video?
1545,@flwrlov yeah it can be very confusing at first,estj,"@flwrlov sí, puede ser muy confuso al principio"
1546,"no i wont shut up about it and yes i will correct you if you’re wrong, mute me now if you can’t handle it",estj,"no me voy a callar y si te corrijo si te equivocas, silenciame ahora si no puedes soportarlo"
1547,i’m so annoying about mbti but i literally do not care,estj,me molesta mucho mbti pero literalmente me da igual
1548,@serenitylvc here’s this too:,estj,@serenitylvc aquí está esto también:
1549,"@serenitylvc nice nice, here’s this if you wanna read more about isfp’s and see if it resonates!

https://t.co/8RMw1v7yq7",estj,"¡@serenitylvc nice nice, aquí está esto si quieres leer más sobre isfp's y ver si resuena!

https://t.co/8RMw1v7yq7"
1550,like seeing people talk about mbti when they’re completely wrong about it hurts my soul,estj,como ver a la gente hablar de mbti cuando están completamente equivocados al respecto me duele en el alma
1551,it really sucks seeing people spread misinformation about something you’re into,estj,realmente apesta ver a la gente difundir información errónea sobre algo que te interesa
1552,"@felicityguillen ooo i think so, that’d be a good plot",estj,"@felicityguillen ooo yo creo que sí, que sería una buena trama"
1553,"@serenitylvc if you used 16personalities to figure out your type, i wouldn’t trust it, it’s not very accurate",estj,"@serenitylvc si usaste 16personalidades para averiguar tu tipo, yo no me fiaría, no es muy exacto."
1554,@felicityguillen i’ll scream if we get fake marriage,estj,@felicityguillen gritaré si conseguimos un matrimonio falso
1555,this is an elliot stan account NON-ELLIOTS GO HOME!,estj,esta es una cuenta de elliot stan ¡LOS NO-ELIOTAS VAN A CASA!
1556,THATS MY MAN!!! https://t.co/2ubBP2BfeJ,estj,ESE ES MI HOMBRE!!! https://t.co/2ubBP2BfeJ
1557,besides i just know years from now people will be willing to buy it even if i wrote in it so i’m really not worried,estj,"además, sé que dentro de unos años la gente estará dispuesta a comprarlo aunque yo haya escrito en él, así que no me preocupa."
1558,i see people getting mad at themselves for annotating and writing in their self published versions of alone with yo…,estj,veo que la gente se enfada consigo misma por anotar y escribir en sus versiones autopublicadas de a solas contigo...
1559,@ryhsandsmineidc RIGHT,estj,@ryhsandsmineidc RIGHT
1560,there’s no way men like this exist where do you find them,estj,"no hay manera de que existan hombres como este, ¿dónde encontrarlos?"
1561,@wrnersacrux I KNOW I WAS SHOCKED,estj,@wrnersacrux LO SÉ ESTABA CHOCADO
1562,cant wait to see my girlboss namra back in action let’s goooo,estj,no puedo esperar a ver a mi girlboss namra de nuevo en acción vamosooo
1563,HELL YEAH,estj,HELL YEAH
1564,but it also makes so much sense she looks just like uma,estj,pero también tiene mucho sentido que se parece a uma
1565,i was today years old when i found out maya hawke is ethan hawke’s and uma thurman’s daughter,estj,yo tenía hoy años cuando descubrí que maya hawke es hija de ethan hawke y uma thurman
1566,i think it’s time to mute now,estj,creo que es hora de silenciar ahora
1567,this show was so boring why did it have so much hype,estj,este espectáculo era tan aburrido ¿por qué tenía tanto bombo
1568,making enemies 😍,estj,hacer enemigos 😍
1569,"@scruffrry try keys2cognition, it can also help figure out your mbti type",estj,"@scruffrry intenta keys2cognition, también puede ayudar a averiguar su tipo mbti"
1570,"*asks me a very uncomfortable question to see how i’ll react to it* 

“oh but i was joking!”

you knew what you were doing",estj,"*me hace una pregunta muy incómoda para ver cómo reacciono*

""¡Oh, pero yo estaba bromeando!""

sabías lo que hacías"
1571,"i know a guy like this, he’s a manipulative dick 😍",estj,"conozco a un tipo así, es un capullo manipulador 😍"
1572,i literally screamed when i heard about the stolen heir i hope to god we get some judecardan crumbs,estj,literalmente grite cuando escuche lo del heredero robado espero por dios que nos den migajas judecardas
1573,@scruffrry ofc &lt;3,estj,@scruffrry ofc &lt;3
1574,GOD PLEASE LET IT BE A TRAILER OR A DATE OR SOMETHING,estj,DIOS POR FAVOR QUE SEA UN TRAILER O UNA FECHA O ALGO
1575,@wrnersacrux OKAY OKAY,estj,@wrnersacrux OKAY OKAY
1576,"@scruffrry yeah 16personalities isn’t accurate, i suggest using these tests instead. let me know if you have any qu…",estj,"@scruffrry si 16personalidades no es exacta, sugiero el uso de estas pruebas en su lugar. hágamelo saber si usted tiene cualquier qu..."
1577,@scruffrry wdym? how do you know which mbti you are?,estj,@scruffrry wdym? ¿cómo sabes qué mbti eres?
1578,@wrnersacrux if you have any questions let me know &lt;3,estj,@wrnersacrux si tienes alguna pregunta házmelo saber &lt;3
1579,@idkigread not sorry,estj,@idkigread no lo siento
1580,@idkigread,estj,@idkigread
1581,@scruffrry because 1 that’s unrealistic considering infp’s are supposed to be really rare and 2 people who use 16pe…,estj,@scruffrry porque 1 eso es poco realista teniendo en cuenta que se supone que los infp son muy raros y 2 la gente que usa 16pe....
1582,@wrnersacrux ofc!! check out these:,estj,@wrnersacrux ofc!! mira estos:
1583,@idkigread you’re the only one miserable,estj,@idkigread eres el único miserable
1584,@wrnersacrux did you take the 16personalities test 🤨🤨,estj,@wrnersacrux hiciste el test de las 16personalidades 🤨🤨.
1585,@idkigread i love you too,estj,@idkigread yo también te quiero
1586,@serialsora that’s always possible,estj,@serialsora eso siempre es posible
1587,"@serialsora you could be istp, the Ni is tert instead of inferior",estj,"@serialsora podrías ser istp, el Ni es tert en vez de inferior"
