,text,label,translation
1394,@me_gan02 paalam ka muna po kay tatay chan nila hehe,isfj,@me_gan02 paalam ka muna po kay tatay chan nila hehe
1395,우리 스트레이키즈 🫶🏻,isfj,Nuestros niños perdidos 🫶🏻
1396,lee know's smile after seungmin clapped tho,isfj,lee know's smile after seungmin clapped tho
1397,he's sooo 🥺,isfj,es taaaan 🥺
1398,"hyunjin play with fire!!! he is literally on fire, so crazy 🔥https://t.co/B5hO32Lhjs",isfj,"hyunjin jugar con fuego!!! él es, literalmente, en llamas, tan loco 🔥https://t.co/B5hO32Lhjs"
1399,😭😭😭,isfj,😭😭😭
1400,yongbok cried again :(((,isfj,yongbok lloró de nuevo :(((
1401,my tiktok fyp full of edits of hiwa and stray kids pls im not your strongest stay,isfj,mi tiktok fyp lleno de ediciones de hiwa y niños callejeros pls im no su estancia más fuerte
1402,felix expression pls alright we get it changbin is yours 😭,isfj,felix expression pls alright we get it changbin is yours 😭
1403,"they're not disgusting. they're just being true, nontoxic and open minded people . they know how to accept truths",isfj,"no son repugnantes. solo son personas verdaderas, no toxicas y de mente abierta . saben aceptar las verdades"
1404,OH GOD I NEED VIDEO CLIPS LATER!! in skzki we trust 🤞🏻,isfj,OH DIOS NECESITO VIDEOS MAS TARDE!! en skzki confiamos 🤞🏻
1405,@Mizuno_7060 ahh its ok there's a live viewing on 26!! thanks btw &lt;3,isfj,@Mizuno_7060 ahh su ok hay una visualización en vivo el 26!! gracias btw &lt;3
1406,@RhonzNZ aww you did great !!! skz are so proud of u ❤,isfj,@RhonzNZ aww you did great !!! skz are so proud of u ❤️.
1407,"@hyunemain hmm i see, thanks!!",isfj,"¡¡@hyunemain hmm ya veo, gracias!!"
1408,"just got home, do we have concert link?",isfj,"acaba de llegar a casa, ¿tenemos enlace de concierto?"
1409,@_hlhyunielix @hyunjinandme08 thanks!! have a good sleep &lt;3,isfj,@_hlhyunielix @hyunjinandme08 gracias!! que duermas bien &lt;3
1410,"stays are the best, they can do all sort of things for stray kids",isfj,"las estancias son lo mejor, pueden hacer todo tipo de cosas por los niños abandonados"
1411,they are still first overall tho and we are second so we still need to increase the gap,isfj,"siguen siendo los primeros en la general y nosotros los segundos, así que aún tenemos que aumentar la diferencia"
1412,i just woke up and omg the gap?!?! you guys are truly the best !!!,isfj,
1413,"@leyinsz on yt but i forgot what content is this but its from noeasy era. maybe u could just search ""skz meeting st…",isfj,"El programa se ha creado con el objetivo de dar a conocer a las personas que se dedican al mundo de la moda, la moda y el..."
1414,"ps: its not a cheat, there's a mission for it to get",isfj,"ps: no es un tramposo, hay una misión para conseguirlo"
1415,it worked !!! i just follow tutorials for free 🌈⭐ check replies if u want too!,isfj,Funcionó !!! yo sólo sigo tutoriales gratis 🌈⭐ comprobar respuestas si u quiere también!
1416,@tobepagess yes i won't !! thank u for these nice words!! hope you are doing fine as well &lt;33,isfj,@tobepagess ¡¡¡No lo haré!!! ¡¡¡Gracias por estas bonitas palabras!!! espero que a ti también te vaya bien &lt;33
1417,"my heart is broke. u did well today chan and rest in peace hiwa, fly high our angel🤍 ",isfj,"mi corazon esta roto. lo hiciste bien hoy chan y descansa en paz hiwa, vuela alto nuestro angel🤍"
1418,MY HYUNSUNG HEART 🥹🫶,isfj,MI CORAZON HYUNSUNG 🥹🫶
1419,@cosmicksm LMAOOO 😭,isfj,@cosmicksm LMAOOO 😭
1420,han jisung's skz records/players &gt;&gt;&gt;&gt;,isfj,skz records/reproductores de han jisung &gt;&gt;&gt;&gt;
1421,@Stray_Kids THANK YOU,isfj,@Stray_Kids GRACIAS
1422,happy 1 year to this masterpiece !!!,isfj,¡¡¡feliz 1 año a esta obra maestra !!!
1423,i need him to see this 😭 u know that man is so addicted to stay pose,isfj,necesito que vea esto 😭 u sabe que el hombre es tan adicto a permanecer pose
1424,@jilixxie thank u so much!! hope you're doing well &lt;3,isfj,@jilixxie muchas gracias!! espero que te vaya bien &lt;3
1425,and the reason why i shared is bc i want him and everyone to know that he really saved a life. him and the rest of…,isfj,y la razón por la que compartí es bc quiero que él y todo el mundo sepa que realmente salvó una vida. él y el resto de...
1426,"tw

thats why i love felix bbl sm. the last time i was having a hard time and couldn't think of anything other than…",isfj,"tw

por eso me encanta felix bbl sm. la última vez que lo estaba pasando mal y no se me ocurría otra cosa que..."
1427,did u guys heard felix? you have to stay alive stays and meet them in the future!!,isfj,¿habéis oido a felix? ¡¡tenéis que seguir vivos y encontraros con ellos en el futuro!!
1428,@say_tsuki1213,isfj,@say_tsuki1213
1429,"felix is so comforting, i really love how his minds works ☹️",isfj,"felix es tan reconfortante, me encanta como funciona su mente ☹️"
1430,@skzrasp maybe bc of their world tour dates?,isfj,@skzrasp ¿quizás por las fechas de su gira mundial?
1431,@Hyuntae120 no prob &lt;33,isfj,@Hyuntae120 no prob &lt;33
1432,i love you,isfj,te quiero
1433,@Hyuntae120,isfj,@Hyuntae120
1434,:(((,isfj,:(((
1435,@_skznoot hiwa already passed away. that japanese fan has a rare disease and promised to meet skz at their concert…,isfj,@_skznoot hiwa ya falleció. esa fan japonesa tiene una enfermedad rara y prometió conocer a skz en su concierto....
1436,Baru aja bilang mau charging ke cowo kepop... 💕💕,isfj,Acaba de decir que se lo quiero cobrar a mi novio... 💕💕💕💕
1437,"Binnie look so good :""",isfj,"Binnie se ve tan bien :"""
1438,I wanna disappear.......i forgot today's concert had live stream 🙃🙃🙃🙃🙃,isfj,Quiero desaparecer.......i olvidé que el concierto de hoy tenía transmisión en vivo 🙃🙃🙃🙃🙃
1439,Safe flight guys💕,isfj,Buen vuelo chicos💕
1440,My 2rachaa 🙆🏻‍♀️,isfj,Mi 2rachaa 🙆🏻‍♀️
1441,I accidentally found this song and the effect it has when u hear it with earphones just amazing..MUST HEAR IT WITH…,isfj,Por casualidad encontre esta cancion y el efecto que tiene cuando la escuchas con auriculares es increible...DEBES OIRLA CON...
1442,"Oh noo...I was outside when he started the live..
Here i'm joining the live late 🥲",isfj,"Oh noo ... Yo estaba fuera cuando empezó el vivo ..
Aquí me uno a la vida tarde 🥲"
1443,서창빈 귀엽다ㅏㅏㅏㅏㅏㅏ,isfj,
1444,놀이공원 가거싶어ㅓㅓㅓㅓㅓㅓ ㅠㅠㅠ,isfj,Quiero ir a un parque de atracciones.
1445,Skz code는 진짜 재밌어요 ㅠ,isfj,¡El código Skz es muy divertido!
1446,Bangchan bisa ga teriak tuh gimanaaa 🥲,isfj,Cómo puede Bangchan no gritar 🥲
1447,Chan is six now ㅋㅋㅋㅋ,isfj,Chan tiene seis años ahora ㅋㅋㅋㅋ
1448,"The song itself is really good. Not a music expert so i can't explain but as a listener i love it and i, myself rea…",isfj,"La canción en sí es muy buena. No soy un experto en música, así que no puedo explicarlo, pero como oyente me encanta..."
1449,"Han : sumpah ini sih lokal bgt, mba dan mas pacar sama2 iseng petakilan, terus mas nya keterusan ""eh aduh maaf2..ut…",isfj,"Han: Te juro que es muy local, mi novia y su novio estaban los dos gastando bromas, entonces su novio no paraba de decir ""uh oops sorry..ut...."
1450,"Lix : LOH TAPI KOK...MUNDUR HEH.. MUNDUR AKSHAKNSSK FELIXXX
Ayen : hehehe adekk gemes..eh loh? Loh...😳
Bin : hehehe…",isfj,"Lix : LOH TAPI KOK...MUNDUR HEH... UNIFORME AKSHAKNSSK FELIXXX
Ayen : jejeje adekk gemes..eh loh? Loh...😳
Bin : jejeje..."
1451,"Haje : gemes banget hehehe beneran eye smilenya aksjdks 🙈
Chan : ini sih vibes nemenin ayang kerja sekali yaa..loh…",isfj,"Haje : tan lindo jejeje realmente ojo sonrisa aksjdks 🙈
Chan : Esta es la vibra de acompañar a ayang a trabajar una vez..loh...."
1452,Sekilas rangkuman reaction aku tadi pas nonton..skip aja guys aku maluu 🙈,isfj,Un breve resumen de mi reacción al verlo..salta chicos me da vergüenza 🙈
1453,"💕

SKZ YOUR EYES 
#SKZ_YourEyes #SKZ_CIRCUS
#スキズ #StrayKids  
@Stray_Kids",isfj,"💕

SKZ YOUR EYES
#SKZ_YourEyes #SKZ_CIRCUS
#SKZ #StrayKids.
@Stray_Kids"
1454,"SKZ YOUR EYES 
#SKZ_YourEyes #SKZ_CIRCUS
#スキズ #StrayKids  
@Stray_Kids",isfj,"SKZ YOUR EYES.
#SKZ_YourEyes #SKZ_CIRCUS
#SKZ #StrayKids.
@Stray_Kids"
1455,Pusing beneran 🙃,isfj,Realmente mareado 🙃
1456,I'M SORRY BUT I CAN'T HEAR THE MUSIC...I WAS BUSY SCREAMINH,isfj,LO SIENTO PERO NO PUEDO OIR LA MUSICA...ESTABA OCUPADO GRITANDO
1457,"Akshakshkaa lix and i.n part kahskajshsk
han really feels like your neighbor boyfriend lol",isfj,"Akshakshkaa lix y i.n parte kahskajshsk
han realmente se siente como tu novio vecino lol"
1458,아이고야..... 🙃,isfj,Aigoya..... 🙃
1459,Thank you heheheheheheh 💕,isfj,Gracias jejejejejeje 💕
1460,Meditation*,isfj,Meditación*
1461,"Dikit lagi user akun ini nangis sih hahaha
Bias aku kenapa baik bgt gini? Orangnya random tapi ku sayang 🥺",isfj,"Este usuario de la cuenta esta llorando igual jajaja
Mi predisposición es ¿por qué es tan bueno? La gente es random pero me encanta 🥺"
1462,"It feels like a maditation class chris 🥺
But really, thank you for helping :""",isfj,"Parece una clase de maditacion chris 🥺.
Pero de verdad, gracias por ayudar :"""
1463,JEONGIIIIN?!?!,isfj,¡¿JEONGIIIIN?!?!
1464,I'm being honest now :),isfj,Ahora soy sincero :)
1465,I was about to say nothing...but not having your selca with wolfchan kinda make me stressed now...,isfj,Yo estaba a punto de decir nada ... pero no tener su selca con wolfchan un poco me estresa ahora ...
1466,"Good i guess, thank for asking but we need your selca with wolfchan :""",isfj,"Bien supongo, gracias por preguntar pero necesitamos tu selca con wolfchan :"""
1467,My aussie line 💕,isfj,Mi línea aussie 💕
1468,I just woke up...,isfj,Me acabo de despertar...
1469,빨리 나아스면 좋겟다...아이고..어떡해 🙈🙈,isfj,Espero que te sientas mejor pronto...oh dios mio 🙈🙈
1470,P*roro,isfj,P*roro
1471,Omg chan 🙈 if it's a proro band aid then how cute you'll be hahahah,isfj,Omg chan 🙈 si es una tirita de proro entonces que mono estarás jajajaja
1472,"Jiwa irii inii askdhskashsk
Mau juga jadi mba op gitu :""",isfj,"Esta alma envidiosa askdhskashsk
Yo también quiero ser op de mba :"""
1473,맛있게 보여요 🤤,isfj,Tiene una pinta deliciosa 🤤 .
1474,Aaa there's vlog...,isfj,Aaa hay vlog...
1475,I haven't watch the anime..but i've read the manga hehehe,isfj,No he visto el anime..pero he leído el manga jejeje
1476,"Ohh chan watch spy x family?
Waaah",isfj,"Ohh chan watch spy x family?
Waaah"
1477,Just in time after i'm done with my cooking lol,isfj,Justo a tiempo después de que termine de cocinar lol
1478,🫠,isfj,🫠
1479,Chan is backkkkk yayy,isfj,Chan está de vuelta
1480,Waaaaaaaaaaaa,isfj,Waaaaaaaaaaaa
1481,Yep 👀,isfj,Sip 👀
1482,Here's where my username inspiration came from...,isfj,Aquí es de donde vino la inspiración de mi nombre de usuario...
1483,"It's kinda crazy that my birthstone kinda associate with wolf-moon
Is it fateee? Lol 🙃 jk..
I'm doing some research…",isfj,"Es un poco loco que mi piedra de nacimiento un poco asociado con lobo-luna
¿Es fateee? Lol 🙃 jk ..
Estoy haciendo algunas investigaciones..."
1484,"Srsly ""your eyes"" and those short video teaser really feels like an otome games..even the instrument after the conv…",isfj,"Srsly ""tus ojos"" y esos cortos video teaser realmente se siente como un otome games..even el instrumento después de la conv..."
1485,"Pengen ganti uname :""",isfj,"Pengen ganti uname :"""
1486,"Good night wolf chan💕 thank you for today heheh
우리랑 자주 놀아요 ㅎㅎ",isfj,"Buenas noches lobo chan💕 gracias por lo de hoy jeje.
우리랑 자주 놀아요 ㅎㅎ"
1487,You did a really good job wolfie 😌👍,isfj,Hiciste un muy buen trabajo lobito 😌👍
1488,Go wolfchann! ㅋㅋㅋㅋ,isfj,¡Vamos Wolfchann! ㅋㅋㅋㅋ
1489,"But srsly chris, i might fall for you harder 🥺💕",isfj,"Pero srsly chris, yo podría caer para usted más duro 🥺💕"
1490,"Wait this is sooooo cute :""
Hello wolfchan🥺💕",isfj,"Espera esto es taaaan lindo :""
Hola wolfchan🥺💕"
1491,방찬... 🥺🥺,isfj,Bangchan... 🥺🥺
1492,Waitttt chrisss akshskaksdj,isfj,Waitttt chrisss akshskaksdj
1493,:///,isfj,:///
1494,"I told you..he excels at the ""push and pull"" skill 🙃 and you can't stay mad at him..it's bangchan we're talking bou…",isfj,"Te lo dije...el sobresale en la habilidad de ""empujar y tirar"" 🙃 y no puedes seguir enojado con el...es bangchan estamos hablando bou...."
1495,"밀당 진짜 잘해 😔👍 아이고... 5별 드릴게요
..
주세요....",isfj,"Mildang es realmente bueno 😔👍 Oh mi... 5별 주세요
...
주세요...."
1496,😔😔,isfj,😔😔
1497,Me broke ㅠ,isfj,Me rompió ㅠ
1498,"아아아 나도 바다 가고싶어ㅓㅓㅓ
It's been a long time :/",isfj,"Aaaaah yo también quiero ir al mar ðŸ™'
Ha pasado mucho tiempo :/"
1499,Well they said we only explored 5% of the whole sea..so maybe yess,isfj,"Bueno, dijeron que sólo exploramos el 5% de todo el mar... así que tal vez sí."
1500,Another episode paboracha main member being paboracha ㅋㅋㅋㅋ,isfj,Otro episodio paboracha miembro principal siendo paboracha ㅋㅋㅋㅋ
1501,"Been talking bout how i wanted to go to beach...but still not happening yet...
진짜 바다로 가고싶어요 ㅠ",isfj,"He estado hablando de cómo quería ir a la playa... pero aún no ha sucedido todavía...
진짜 바다로 가고싶어요 ㅠ"
1502,Omg he posteddd,isfj,Omg él posteddd
1503,"For real fho..gw kangen rumah..i need wifi :""
Mau nonton live dengan tenang aja ga bisa...",isfj,"De verdad fho..echo de menos mi casa..necesito wifi :""
Ni siquiera puedo verlo en directo tranquilamente...."
1504,"Nonton chan room part terakhir2 aja...sekali lagi amazed jiwa nya sbg artist..
Dan iri juga...passion nya udah sesu…",isfj,"Viendo la última parte de Chan Room...una vez más asombrado de su alma de artista....
Y celosa también... su pasión está tan en su punto..."
1505,AKSJDSKDJGH CHANGBIN SO CUTEEE,isfj,AKSJDSKDJGH CHANGBIN SO CUTEEE
1506,하..요즘 너무 바빠ㅠ 진짜 정신 없어요 ㅠㅠ,isfj,"Ja... he estado tan ocupada últimamente, ¡ha sido una locura!"
1507,"저 잘 챙겨먹어있어요..
아니,질문이 뭐야아아ㅏㅏ???",isfj,"Estoy bien alimentado...
No, ¿cuál es tu pregunta?"
1508,Omg i love this fandom..after thunderous christmas ver. now we got maniac circus ver. Lol,isfj,Omg me encanta este fandom..after thunderous christmas ver. ahora tenemos maniac circus ver. Lol
1509,"Cape banget dari kemaren...ini sih heran bgt gimana idol bisa kuat ya world tour?
Gua cuma flight siang, sore jalan…",isfj,"Cabo realmente de ayer ... Me pregunto cómo los ídolos pueden ser fuertes en la gira mundial?
Sólo volé por la tarde, tarde en la carretera..."
1510,It must be fun to have a super power to control the time...especially when you always pull an all nighter to work :/,isfj,Debe ser divertido tener un superpoder para controlar el tiempo... sobre todo cuando siempre te tiras toda la noche para trabajar :/
1511,Happy 1 year💕 heheheh,isfj,Feliz 1 año💕 jejejeh
1512,"Another song from my playlist...
Omg...MOMMMMMMMM :""",isfj,"Otra canción de mi lista de reproducción...
Omg...MOMMMMMMMM :"""
1513,"Yep i talked abt his jacket with my friends too...and idk, he looked so fit today? Like the clothes, hairstyle, lit…",isfj,"Sip yo también hablé de su chaqueta con mis amigos...y idk, ¿parecía tan en forma hoy? Como la ropa, el peinado, iluminado ..."
1514,"Ketemu lagi ini beberapa hari setelah konser...auto keinget ment dia :""
Liriknya bener2 everything yg pengen gua bilang huhuhu",isfj,"Me lo volví a encontrar unos días después del concierto...auto me acordé de él :""
La letra es realmente todo lo que quiero decir huhuhu"
1515,"I think op just recommend him this song..
Aaaaaaaaaa i put the same song in my playlist for him...if he play it at…",isfj,"Creo op sólo le recomiendo esta canción..
Aaaaaaaaaa puse la misma canción en mi lista de reproducción para él ... si él juega en ..."
1516,"And akshskaks ""would you like to be the pink to my blue? We could create something new""
??? omg i just woke up and…",isfj,"Y akshskaks ""¿te gustaría ser el rosa de mi azul? Podríamos crear algo nuevo""
omg me acabo de despertar y..."
1517,"Whoops i already know blue..so for the other one i thought it was purple...
To think i'm not the only one who think…",isfj,"Whoops yo ya sé blue..so para el otro pensé que era púrpura...
Y pensar que no soy el único que piensa..."
1518,"Wait, it's almost 4 a.m there.......",isfj,"Espera, son casi las 4 de la mañana ......."
1519,"Well i need to sleep first :"" it's already so late",isfj,"Bueno necesito dormir primero :"" ya es muy tarde"
1520,Isn't this us? Hahaha,isfj,¿No somos nosotros? Jajaja
1521,Btw..you are not that tiny 🙃,isfj,Por cierto... no eres tan pequeña 🙃
1522,Hahaha a tiny strong cutie 🙈💕,isfj,Jajaja una monada pequeñita y fuerte 🙈💕
1523,"Never knew the word ""tiny"" would be so cute....oh my..what did you do to me 🙈",isfj,"Nunca pensé que la palabra ""pequeño"" sería tan lindo ....oh mi ... lo que me hiciste 🙈"
1524,"귀여운거 아니라..신기한 동물이야...
I heard they are able to survive extreme conditions 👀 but that's all i know about it",isfj,"귀여운거 아니라..신기한 동물이야...
He oído que son capaces de sobrevivir a condiciones extremas 👀 pero eso es todo lo que sé al respecto"
1525,Okay now i see the weird point you talk about :),isfj,Vale ahora veo el punto raro del que hablas :)
1526,"Do we talk about the same water bear tho? It's not cute :""",isfj,"¿Hablamos del mismo oso de agua? No es lindo :"""
1527,Now i'm curious..surprise me chan..how weird it is?,isfj,Ahora tengo curiosidad... sorpréndeme chan... ¿cómo de raro es?
1528,Just checked my gallery...i forgot to upload this..an eventful live with bangchan on the 300 days :) hehehe 💕 (by t…,isfj,Acabo de revisar mi galería...se me olvidó subir esto...un live movidito con bangchan en los 300 días :) jejeje 💕 (por t...
1529,"That's such an eventful live :) oh my god...
와줘서 고마워요 찬..작업 끝날때 푹 쉬어야돼요♡",isfj,"Es una vida tan llena de acontecimientos :) oh dios mio...
Gracias por venir, Chan... Necesito descansar un poco al final del día."
1530,"Red lightttt
why you turn off the light chrisss akshaja",isfj,"Luz rojattt
por que apagas la luz chrisss akshaja"
1531,Yass miyeon - drive,isfj,Yass miyeon - drive
1532,"Ga ngertiii bangchan hari ini tuh cakep yang cakep banget..effortlessly cakepp gitu loh :""
Efek black hair apa ya?…",isfj,"No entiendo como el bangchan de hoy es tan descarado..sin esfuerzo cakepp :""
¿Cuál es el efecto del pelo negro?"
1533,Oh my this song ㅋㅋㅋㅋ,isfj,Oh mi esta canción ㅋㅋㅋㅋ
1534,Beneran hilang kewarasan hari ini 🙃🙃🙃,isfj,Realmente perdí mi cordura hoy 🙃🙃🙃🙃
1535,"WTH BANGCHANN?!?!
""SAY PLEASE"" WDYM... AKASHAKSJSJKD",isfj,"¿¡QUÉ BANGCHANN!?
""DI POR FAVOR"" WDYM... AKASHAKSJSJKD"
1536,"I need to watch HSM again, i think hahaha...i was too young to understand anything back then lol",isfj,"Tengo que ver HSM de nuevo, creo jajaja ... yo era demasiado joven para entender nada en ese entonces lol"
