,text,label,translation
1507," If it is a good chance for me to look out more people to fill up my timeline and talk with, I would like to t…",esfj, Si es una buena oportunidad para mí para buscar más gente para llenar mi línea de tiempo y hablar con...
1508,Aye 𔓘 I'm here on a mission to find some peers to mingle. Please do leave any trace with a simple hi or any queries…,esfj,"Aye 𔓘 Estoy aquí en una misión para encontrar algunos compañeros para mezclarse. Por favor, deje cualquier rastro con un simple hola o cualquier pregunta ..."
1509, wandering aimlessly to the point where i still not found any excitement. i wish i could gain any companion to…,esfj, vagando sin rumbo hasta el punto de que todavia no he encontrado ninguna emocion. me gustaria poder ganar algun companero para...
1510,aye / kinda bored right now so a random or light chat would be dearly. drop yourself down and ill knock your dm.,esfj,aye / un poco aburrido en este momento por lo que un chat al azar o la luz sería mucho. caerse y me llamo a su dm.
1511,"Aye attention! I'm currently looking for new mutuals and ENHYPEN members. If you're interested, please leave your t…",esfj,"Atención Actualmente estoy buscando nuevas mutuas y miembros ENHYPEN. Si usted está interesado, por favor deje su t..."
1512,"Aye ★ Would you mind to add another lass on your timeline? I am pleased to have any of you guys on mine, really! Pl…",esfj,"¿Te importaría añadir a otra chica en tu cronología? Estoy encantada de teneros a cualquiera de vosotros en la mía, ¡de verdad! Pl..."
1513,Aye wanna be my friend? Let's talk 🥺,esfj,¿Quieres ser mi amigo? Hablemos 🥺
1514,Aye show us your bf/gf material picts,esfj,Aye muéstranos tu bf/gf material picts
1515,Aye it’s a call for potential friends because I need more people to fill up my timeline. Special summon to my membe…,esfj,Aye es una convocatoria para amigos potenciales porque necesito más gente para llenar mi timeline. Convocatoria especial a mi membe...
1516,Aye is there any eng oa?,esfj,Aye ¿hay algún eng oa?
1517,"he’s what you want, I’m what you need

aye",esfj,"él es lo que quieres, yo soy lo que necesitas

aye"
1518,Aye is there any OA thats gonna open?,esfj,¿Hay alguna OA que vaya a abrir?
1519,"Aye Hello, this is Siyeon! I'm starting a new page and looking for long-term friendships, I hope you want to be fri…",esfj,"¡Aye Hola, soy Siyeon! Estoy empezando una nueva página y en busca de amistades a largo plazo, espero que quiera ser fri..."
1520,"Aye can I collect IVE’s members? Anyway, this is your leader speaking. 🐶",esfj,"¿Puedo reunir a los miembros de IVE? En fin, les habla su líder. 🐶"
1521," bring this one up again, mind to help us by retweeting this tweet and spread the news? soloist kindly reply y…",esfj," si vuelves a sacar este tema, ¿te importaría ayudarnos retwitteando este tuit y difundiendo la noticia? solista, por favor, cont..."
1522,Aye let me bring this up again~ 谢谢你,esfj,Aye déjame traer esto de nuevo ~ 谢谢你
1523,Aye can you see any butterflies there?,esfj,¿Ves alguna mariposa ahí?
1524,"Aye, hi, I’m currently looking for some potential friends to have a delightful conversation together to fill up my…",esfj,"Sí, hola, actualmente estoy buscando algunos amigos potenciales para tener una deliciosa conversación juntos para llenar mi..."
1525,"Aye I'm just back from a really long hiatus because my a c c just retrieved back from the almighty blue bird. So, I…",esfj,Aye Acabo de regresar de un paréntesis muy largo porque mi a c c acaba de recuperar de nuevo desde el pájaro azul todopoderoso. Así que...
1526,Aye I'm on the search for more interactive friends! Please adopt me on your timelines 🙇‍♂️,esfj,"Estoy buscando más amigos interactivos. Por favor, adoptadme en vuestras líneas de tiempo 🙇‍♂️"
1527,"Aye in the mood to be out there and socialize more as I restarted my life just now, so, I’m looking for new group o…",esfj,"Aye en el estado de ánimo para estar por ahí y socializar más como he reiniciado mi vida justo ahora, así que, estoy buscando nuevo grupo o..."
1528,Aye I'm looking for snsd members and everyone who wants to be friends with me because I'm Tiffany friendless Young,esfj,Aye estoy buscando miembros snsd y todo aquel que quiera ser amigo mío porque soy Tiffany friendless Young
1529,"aye ✦ don’t let your summer wasted without us. coming back hotter than the sun, @pagesoflames",esfj,"aye ✦ no dejes que se te pase el verano sin nosotros. volvemos más calientes que el sol, @pagesoflames"
1530, Last call tonight!,esfj, ¡Última llamada esta noche!
1531,Now this is something I really need to know,esfj,Esto es algo que realmente necesito saber
1532,"I did not watch the stream, I was unaware of what was going on 😭",esfj,"No vi el stream, no estaba al tanto de lo que pasaba 😭"
1533,@Natticargile3 True,esfj,@Natticargile3 Verdadero
1534,Okay so 1989 is definitely the next re-recording right???,esfj,"Vale, así que 1989 es definitivamente la próxima regrabación, ¿no?"
1535,@alex_pagerm W,esfj,@alex_pagerm W
1536,I know you did not…,esfj,Sé que no...
1537,@vecnaqr 🌫,esfj,@vecnaqr 🌫
1538,I always get Steve 🫶🏻😻,esfj,Siempre me sale Steve 🫶🏻😻
1539,@sydsvalntyne LETS GO,esfj,@sydsvalntyne VAMOS
1540,🫣,esfj,🫣
1541,Based on my personality 🧍🏼‍♀️,esfj,Basado en mi personalidad 🧍🏼‍♀️
1542,"I have seen edits of AirPods, iPhones, and now chips??? What is going on 💀",esfj,"He visto ediciones de AirPods, iPhones, y ahora chips???? Que está pasando 💀"
1543,@Chetna_101 @SamandColby “Father of three” 😭,esfj,"@Chetna_101 @SamandColby ""Padre de tres"" 😭"
1544,When did this drop????,esfj,¿Cuándo se produjo esta caída????
1545,@dynamiterarmy I think we are friends!!  I love interacting with you!! 🫶🏻,esfj,@dynamiterarmy ¡¡Creo que somos amigos!!  ¡¡Me encanta interactuar contigo!! 🫶🏻
1546,@quackiphone PLEASE-,esfj,@quackiphone POR FAVOR-
1547,Oh?,esfj,"¿Ah, sí?"
1548,@bestie_hunter Princess peach,esfj,@bestie_hunter Princesa melocotón
1549,@sydsvalntyne 😏,esfj,@sydsvalntyne 😏
1550,"Please-
What is this 😭",esfj,"Por favor-
¿Qué es esto?"
1551,@sydsvalntyne Yeah it’s becoming a problem…,esfj,"@sydsvalntyne Sí, se está convirtiendo en un problema..."
1552,@mvgsc_ Yes…,esfj,@mvgsc_ Sí...
1553,3..2..1..go!,esfj,3..2..1..¡ya!
1554,"Also when I told her Joseph was 29, she said I can tell…girl what do you mean by that 🤨",esfj,"Además cuando le dije que Joseph tenía 29 años, me dijo se nota...chica que quieres decir con eso 🤨"
1555,"@sydsvalntyne Same, but it was just so funny the way she went “Steve is 30!?” 💀",esfj,"@sydsvalntyne Lo mismo, pero es que fue muy graciosa su forma de decir ""¿Steve tiene 30 años?"". 💀"
1556,"@mementosmark Yep, and that is exactly what she said 😭",esfj,"@mementosmark Sip, y eso es exactamente lo que dijo 😭"
1557,My grandma was so shocked when I told her joe keery is 30 😭,esfj,Mi abuela estaba tan sorprendido cuando le dije joe keery es 30 😭
1558,@markiplier Mark…,esfj,@markiplier Mark...
1559,Huh?,esfj,¿Eh?
1560,Chrissy 🥲,esfj,Chrissy 🥲
1561,And finally number 1,esfj,Y finalmente el número 1
1562,Number 2,esfj,Número 2
1563,Number 3,esfj,Número 3
1564,Number 4,esfj,Número 4
1565,"Week 2 of my top 5 edits!! 
Starting with number 5",esfj,"¡¡Semana 2 de mis 5 mejores ediciones!!
Comenzando con el número 5"
1566,@sydsvalntyne 🥹,esfj,@sydsvalntyne 🥹
1567,Goodnight loves!,esfj,¡Buenas noches amores!
1568,@sydsvalntyne Ily 🫶🏻,esfj,@sydsvalntyne Ily 🫶🏻
1569,Very tempted to order an $80 electric guitar from Walmart 🧍🏼‍♀️,esfj,Muy tentado de pedir una guitarra eléctrica de 80 dólares a Walmart 🧍🏼‍♀️
1570,"@karghosts If I had to, you do too 😭",esfj,"@karghosts Si yo tuviera que hacerlo, tú también 😭"
1571,WHY WOULD YOU MAKE ME THINK ABOUT THIS https://t.co/0YVzpX49JK,esfj,¿POR QUÉ ME HACES PENSAR EN ESTO https://t.co/0YVzpX49JK
1572,@sydsvalntyne February Pisces 🧍🏼‍♀️,esfj,@sydsvalntyne Febrero Piscis 🧍🏼‍♀️
1573,@flowersforsnc Awe 🥹,esfj,@flowersforsnc Awe 🥹
1574,@kitscrush Wait really?? Why did I not know this 😭,esfj,@kitscrush Espera ¿en serio? Por que no sabia esto 😭
1575,Don’t let this flop,esfj,No dejes que esto fracase
1576,I want more hairstyles on the sims.,esfj,Quiero más peinados en los sims.
1577,It actually doesn’t look that bad…,esfj,En realidad no se ve tan mal...
1578,"Until o can find a way to buy that poster, I have to print it out 💀",esfj,"Hasta que no encuentre la forma de comprar ese póster, tengo que imprimirlo 💀"
1579,I feel like these are extremely overpriced…,esfj,Siento que estos son extremadamente caros...
1580,@vecnaqr Goodnight!!,esfj,@vecnaqr ¡¡Buenas noches!!
1581,Like where can I buy this??  PLEASE,esfj,¿Dónde puedo comprarlo?  POR FAVOR
1582,The large is 90 PLEASE I JUST WANT A ROBIN POSTER,esfj,El grande es 90 POR FAVOR SOLO QUIERO UN POSTER DE ROBIN
1583,$44??  No way,esfj,$44??  De ninguna manera.
1584,I can not find a single poster with Robin on it wtf?!,esfj,¡No puedo encontrar un solo póster con Robin en él wtf?!
1585,"If anyone knows where I can get a poster with just Robin on it, lmk 🫡",esfj,"Si alguien sabe dónde puedo conseguir un póster sólo con Robin, lmk 🫡"
1586,"Did I order this poster set just for Eddie? Yes, yes I did 😌",esfj,"¿He pedido este póster sólo por Eddie? Sí, sí lo hice 😌"
1587,"This edit is the first time I’ve been on the fyp since December, why does TikTok hate me 😻",esfj,"Esta edición es la primera vez que me meto en el fyp desde diciembre, por qué me odia TikTok 😻"
1588,@klitzklitzyy 🤨,esfj,@klitzklitzyy 🤨
1589,Goodnight loves!! I hope you all had a great day &lt;3,esfj,¡¡Buenas noches amores!! Espero que todos hayan tenido un gran día &lt;3
1590,I actually will not stop editing this,esfj,En realidad no voy a dejar de editar esto
1591,When ever I export my edits why do they end up off beat??,esfj,¿Por qué cuando exporto mis ediciones terminan fuera de ritmo?
1592,@sydsvalntyne Same 😭,esfj,@sydsvalntyne Igual 😭
1593,Me:,esfj,A mí:
1594,How do you expect me to choose between Robin and Eddie😭,esfj,¿Cómo esperas que elija entre Robin y Eddie?
1595,@vecnaqr GN!!,esfj,¡¡¡@vecnaqr GN!!!
1596,@colbysoulmate Of course!,esfj,@colbysoulmate ¡Por supuesto!
1597,@colbysoulmate I got it from hot topic!! I think one of them is on sale rn too!!,esfj,¡¡¡@colbysoulmate lo conseguí en hot topic!!! ¡Creo que uno de ellos está en venta rn también!
1598,Oh fr 💀 https://t.co/GXqcnAa4Pq,esfj,Oh fr 💀 https://t.co/GXqcnAa4Pq
1599,Ya 3pm and it’s pitch black outside 😻,esfj,Ya 3pm y es negro como boca de lobo fuera 😻
1600,"I used to have a very irrational fear of the sound a tornado warning makes on the tv, even if it was a test. Idk why 💀",esfj,"Yo solía tener un miedo muy irracional al sonido que hace un aviso de tornado en la tv, aunque fuera una prueba. Idk why 💀"
1601,My hellfire shirt is here 😻,esfj,Mi camiseta del infierno está aquí 😻
1602,@alex_pagerm I love that song!,esfj,@alex_pagerm ¡Me encanta esa canción!
1603,@alex_pagerm 🧍🏼‍♀️,esfj,@alex_pagerm 🧍🏼‍♀️
1604,https://t.co/Tb5VyiI42R,esfj,https://t.co/Tb5VyiI42R
1605,"Me and my grandma just finished season 3 of stranger things, we’re not okay 🥲",esfj,"Mi abuela y yo acabamos de terminar la tercera temporada de stranger things, no estamos bien 🥲."
1606,Green tea &gt;&gt; coffee,esfj,Té verde &gt;&gt; café
1607,@vecnaqr I can not wait 😭,esfj,@vecnaqr No puedo esperar 😭
1608,"I can not stand Greek yogurt…but, I will admit I have the tastebuds of a toddler",esfj,No soporto el yogur griego... pero admito que tengo el paladar de un niño pequeño.
1609,Me:,esfj,A mí:
1610,I love this trend so much,esfj,Me encanta esta tendencia
1611,Love the wanted poster 😍,esfj,Me encanta el cartel de se busca 😍
1612,"I’m gonna try to go to sleep early tonight, goodnight!",esfj,"Voy a intentar dormir temprano esta noche, ¡buenas noches!"
1613,"“You know I left a part of me back in New York” 

Someone please take me back",esfj,"""Sabes que dejé una parte de mí en Nueva York""

Alguien por favor que me lleve de vuelta"
